,fullDate,day,dayOfWeek,month,bimonthly,quarter,fourMonths,year,decade
1830,2016-08-03,3,Wednesday,8,4,3,2,2016,2010
1831,2016-08-02,2,Tuesday,8,4,3,2,2016,2010
1832,2016-08-01,1,Monday,8,4,3,2,2016,2010
1833,2016-07-31,31,Sunday,7,4,3,2,2016,2010
1834,2016-07-30,30,Saturday,7,4,3,2,2016,2010
1835,2016-07-29,29,Friday,7,4,3,2,2016,2010
1836,2016-07-28,28,Thursday,7,4,3,2,2016,2010
1837,2016-07-27,27,Wednesday,7,4,3,2,2016,2010
1838,2016-07-26,26,Tuesday,7,4,3,2,2016,2010
1839,2016-07-25,25,Monday,7,4,3,2,2016,2010
1840,2016-07-24,24,Sunday,7,4,3,2,2016,2010
1841,2016-07-23,23,Saturday,7,4,3,2,2016,2010
1842,2016-07-22,22,Friday,7,4,3,2,2016,2010
1843,2016-07-21,21,Thursday,7,4,3,2,2016,2010
1844,2016-07-20,20,Wednesday,7,4,3,2,2016,2010
1845,2016-07-19,19,Tuesday,7,4,3,2,2016,2010
1846,2016-07-18,18,Monday,7,4,3,2,2016,2010
1847,2016-07-17,17,Sunday,7,4,3,2,2016,2010
1848,2016-07-16,16,Saturday,7,4,3,2,2016,2010
1849,2016-07-15,15,Friday,7,4,3,2,2016,2010
1850,2016-07-14,14,Thursday,7,4,3,2,2016,2010
1851,2016-07-13,13,Wednesday,7,4,3,2,2016,2010
1852,2016-07-12,12,Tuesday,7,4,3,2,2016,2010
1853,2016-07-11,11,Monday,7,4,3,2,2016,2010
1854,2016-07-10,10,Sunday,7,4,3,2,2016,2010
1855,2016-07-09,9,Saturday,7,4,3,2,2016,2010
1856,2016-07-08,8,Friday,7,4,3,2,2016,2010
1857,2016-07-07,7,Thursday,7,4,3,2,2016,2010
1858,2016-07-06,6,Wednesday,7,4,3,2,2016,2010
1859,2016-07-05,5,Tuesday,7,4,3,2,2016,2010
1860,2016-07-04,4,Monday,7,4,3,2,2016,2010
1861,2016-07-03,3,Sunday,7,4,3,2,2016,2010
1862,2016-07-02,2,Saturday,7,4,3,2,2016,2010
1863,2016-07-01,1,Friday,7,4,3,2,2016,2010
1864,2016-06-30,30,Thursday,6,3,2,2,2016,2010
1865,2016-06-29,29,Wednesday,6,3,2,2,2016,2010
1866,2016-06-28,28,Tuesday,6,3,2,2,2016,2010
1867,2016-06-27,27,Monday,6,3,2,2,2016,2010
1868,2016-06-26,26,Sunday,6,3,2,2,2016,2010
1869,2016-06-25,25,Saturday,6,3,2,2,2016,2010
1870,2016-06-24,24,Friday,6,3,2,2,2016,2010
1871,2016-06-23,23,Thursday,6,3,2,2,2016,2010
1872,2016-06-22,22,Wednesday,6,3,2,2,2016,2010
1873,2016-06-21,21,Tuesday,6,3,2,2,2016,2010
1874,2016-06-20,20,Monday,6,3,2,2,2016,2010
1875,2016-06-19,19,Sunday,6,3,2,2,2016,2010
1876,2016-06-18,18,Saturday,6,3,2,2,2016,2010
1877,2016-06-17,17,Friday,6,3,2,2,2016,2010
1878,2016-06-16,16,Thursday,6,3,2,2,2016,2010
1879,2016-06-15,15,Wednesday,6,3,2,2,2016,2010
1880,2016-06-14,14,Tuesday,6,3,2,2,2016,2010
1881,2016-06-13,13,Monday,6,3,2,2,2016,2010
1882,2016-06-12,12,Sunday,6,3,2,2,2016,2010
1883,2016-06-11,11,Saturday,6,3,2,2,2016,2010
1884,2016-06-10,10,Friday,6,3,2,2,2016,2010
1885,2016-06-09,9,Thursday,6,3,2,2,2016,2010
1886,2016-06-08,8,Wednesday,6,3,2,2,2016,2010
1887,2016-06-07,7,Tuesday,6,3,2,2,2016,2010
1888,2016-06-06,6,Monday,6,3,2,2,2016,2010
1889,2016-06-05,5,Sunday,6,3,2,2,2016,2010
1890,2016-06-04,4,Saturday,6,3,2,2,2016,2010
1891,2016-06-03,3,Friday,6,3,2,2,2016,2010
1892,2016-06-02,2,Thursday,6,3,2,2,2016,2010
1893,2016-06-01,1,Wednesday,6,3,2,2,2016,2010
1894,2016-05-31,31,Tuesday,5,3,2,2,2016,2010
1895,2016-05-30,30,Monday,5,3,2,2,2016,2010
1896,2016-05-29,29,Sunday,5,3,2,2,2016,2010
1897,2016-05-28,28,Saturday,5,3,2,2,2016,2010
1898,2016-05-27,27,Friday,5,3,2,2,2016,2010
1899,2016-05-26,26,Thursday,5,3,2,2,2016,2010
1900,2016-05-25,25,Wednesday,5,3,2,2,2016,2010
1901,2016-05-24,24,Tuesday,5,3,2,2,2016,2010
1902,2016-05-23,23,Monday,5,3,2,2,2016,2010
1903,2016-05-22,22,Sunday,5,3,2,2,2016,2010
1904,2016-05-21,21,Saturday,5,3,2,2,2016,2010
1905,2016-05-20,20,Friday,5,3,2,2,2016,2010
1906,2016-05-19,19,Thursday,5,3,2,2,2016,2010
1907,2016-05-18,18,Wednesday,5,3,2,2,2016,2010
1908,2016-05-17,17,Tuesday,5,3,2,2,2016,2010
1909,2016-05-16,16,Monday,5,3,2,2,2016,2010
1910,2016-05-15,15,Sunday,5,3,2,2,2016,2010
1911,2016-05-14,14,Saturday,5,3,2,2,2016,2010
1912,2016-05-13,13,Friday,5,3,2,2,2016,2010
1913,2016-05-12,12,Thursday,5,3,2,2,2016,2010
1914,2016-05-11,11,Wednesday,5,3,2,2,2016,2010
1915,2016-05-10,10,Tuesday,5,3,2,2,2016,2010
1916,2016-05-09,9,Monday,5,3,2,2,2016,2010
1917,2016-05-08,8,Sunday,5,3,2,2,2016,2010
1918,2016-05-07,7,Saturday,5,3,2,2,2016,2010
1919,2016-05-06,6,Friday,5,3,2,2,2016,2010
1920,2016-05-05,5,Thursday,5,3,2,2,2016,2010
1921,2016-05-04,4,Wednesday,5,3,2,2,2016,2010
1922,2016-05-03,3,Tuesday,5,3,2,2,2016,2010
1923,2016-05-02,2,Monday,5,3,2,2,2016,2010
1924,2016-05-01,1,Sunday,5,3,2,2,2016,2010
1925,2016-04-30,30,Saturday,4,2,2,1,2016,2010
1926,2016-04-29,29,Friday,4,2,2,1,2016,2010
1927,2016-04-28,28,Thursday,4,2,2,1,2016,2010
1928,2016-04-27,27,Wednesday,4,2,2,1,2016,2010
1929,2016-04-26,26,Tuesday,4,2,2,1,2016,2010
1930,2016-04-25,25,Monday,4,2,2,1,2016,2010
1931,2016-04-24,24,Sunday,4,2,2,1,2016,2010
1932,2016-04-23,23,Saturday,4,2,2,1,2016,2010
1933,2016-04-22,22,Friday,4,2,2,1,2016,2010
1934,2016-04-21,21,Thursday,4,2,2,1,2016,2010
1935,2016-04-20,20,Wednesday,4,2,2,1,2016,2010
1936,2016-04-19,19,Tuesday,4,2,2,1,2016,2010
1937,2016-04-18,18,Monday,4,2,2,1,2016,2010
1938,2016-04-17,17,Sunday,4,2,2,1,2016,2010
1939,2016-04-16,16,Saturday,4,2,2,1,2016,2010
1940,2016-04-15,15,Friday,4,2,2,1,2016,2010
1941,2016-04-14,14,Thursday,4,2,2,1,2016,2010
1942,2016-04-13,13,Wednesday,4,2,2,1,2016,2010
1943,2016-04-12,12,Tuesday,4,2,2,1,2016,2010
1944,2016-04-11,11,Monday,4,2,2,1,2016,2010
1945,2016-04-10,10,Sunday,4,2,2,1,2016,2010
1946,2016-04-09,9,Saturday,4,2,2,1,2016,2010
1947,2016-04-08,8,Friday,4,2,2,1,2016,2010
1948,2016-04-07,7,Thursday,4,2,2,1,2016,2010
1949,2016-04-06,6,Wednesday,4,2,2,1,2016,2010
1950,2016-04-05,5,Tuesday,4,2,2,1,2016,2010
1951,2016-04-04,4,Monday,4,2,2,1,2016,2010
1952,2016-04-03,3,Sunday,4,2,2,1,2016,2010
1953,2016-04-02,2,Saturday,4,2,2,1,2016,2010
1954,2016-04-01,1,Friday,4,2,2,1,2016,2010
1955,2016-03-31,31,Thursday,3,2,1,1,2016,2010
1956,2016-03-30,30,Wednesday,3,2,1,1,2016,2010
1957,2016-03-29,29,Tuesday,3,2,1,1,2016,2010
1958,2016-03-28,28,Monday,3,2,1,1,2016,2010
1959,2016-03-27,27,Sunday,3,2,1,1,2016,2010
1960,2016-03-26,26,Saturday,3,2,1,1,2016,2010
1961,2016-03-25,25,Friday,3,2,1,1,2016,2010
1962,2016-03-24,24,Thursday,3,2,1,1,2016,2010
1963,2016-03-23,23,Wednesday,3,2,1,1,2016,2010
1964,2016-03-22,22,Tuesday,3,2,1,1,2016,2010
1965,2016-03-21,21,Monday,3,2,1,1,2016,2010
1966,2016-03-20,20,Sunday,3,2,1,1,2016,2010
1967,2016-03-19,19,Saturday,3,2,1,1,2016,2010
1968,2016-03-18,18,Friday,3,2,1,1,2016,2010
1969,2016-03-17,17,Thursday,3,2,1,1,2016,2010
1970,2016-03-16,16,Wednesday,3,2,1,1,2016,2010
1971,2016-03-15,15,Tuesday,3,2,1,1,2016,2010
1972,2016-03-14,14,Monday,3,2,1,1,2016,2010
1973,2016-03-13,13,Sunday,3,2,1,1,2016,2010
1974,2016-03-12,12,Saturday,3,2,1,1,2016,2010
1975,2016-03-11,11,Friday,3,2,1,1,2016,2010
1976,2016-03-10,10,Thursday,3,2,1,1,2016,2010
1977,2016-03-09,9,Wednesday,3,2,1,1,2016,2010
1978,2016-03-08,8,Tuesday,3,2,1,1,2016,2010
1979,2016-03-07,7,Monday,3,2,1,1,2016,2010
1980,2016-03-06,6,Sunday,3,2,1,1,2016,2010
1981,2016-03-05,5,Saturday,3,2,1,1,2016,2010
1982,2016-03-04,4,Friday,3,2,1,1,2016,2010
1983,2016-03-03,3,Thursday,3,2,1,1,2016,2010
1984,2016-03-02,2,Wednesday,3,2,1,1,2016,2010
1985,2016-03-01,1,Tuesday,3,2,1,1,2016,2010
1986,2016-02-29,29,Monday,2,1,1,1,2016,2010
1987,2016-02-28,28,Sunday,2,1,1,1,2016,2010
1988,2016-02-27,27,Saturday,2,1,1,1,2016,2010
1989,2016-02-26,26,Friday,2,1,1,1,2016,2010
1990,2016-02-25,25,Thursday,2,1,1,1,2016,2010
1991,2016-02-24,24,Wednesday,2,1,1,1,2016,2010
1992,2016-02-23,23,Tuesday,2,1,1,1,2016,2010
1993,2016-02-22,22,Monday,2,1,1,1,2016,2010
1994,2016-02-21,21,Sunday,2,1,1,1,2016,2010
1995,2016-02-20,20,Saturday,2,1,1,1,2016,2010
1996,2016-02-19,19,Friday,2,1,1,1,2016,2010
1997,2016-02-18,18,Thursday,2,1,1,1,2016,2010
1998,2016-02-17,17,Wednesday,2,1,1,1,2016,2010
1999,2016-02-16,16,Tuesday,2,1,1,1,2016,2010
2000,2016-02-15,15,Monday,2,1,1,1,2016,2010
2001,2016-02-14,14,Sunday,2,1,1,1,2016,2010
2002,2016-02-13,13,Saturday,2,1,1,1,2016,2010
2003,2016-02-12,12,Friday,2,1,1,1,2016,2010
2004,2016-02-11,11,Thursday,2,1,1,1,2016,2010
2005,2016-02-10,10,Wednesday,2,1,1,1,2016,2010
2006,2016-02-09,9,Tuesday,2,1,1,1,2016,2010
2007,2016-02-08,8,Monday,2,1,1,1,2016,2010
2008,2016-02-07,7,Sunday,2,1,1,1,2016,2010
2009,2016-02-06,6,Saturday,2,1,1,1,2016,2010
2010,2016-02-05,5,Friday,2,1,1,1,2016,2010
2011,2016-02-04,4,Thursday,2,1,1,1,2016,2010
2012,2016-02-03,3,Wednesday,2,1,1,1,2016,2010
2013,2016-02-02,2,Tuesday,2,1,1,1,2016,2010
2014,2016-02-01,1,Monday,2,1,1,1,2016,2010
2015,2016-01-31,31,Sunday,1,1,1,1,2016,2010
2016,2016-01-30,30,Saturday,1,1,1,1,2016,2010
2017,2016-01-29,29,Friday,1,1,1,1,2016,2010
2018,2016-01-28,28,Thursday,1,1,1,1,2016,2010
2019,2016-01-27,27,Wednesday,1,1,1,1,2016,2010
2020,2016-01-26,26,Tuesday,1,1,1,1,2016,2010
2021,2016-01-25,25,Monday,1,1,1,1,2016,2010
2022,2016-01-24,24,Sunday,1,1,1,1,2016,2010
2023,2016-01-23,23,Saturday,1,1,1,1,2016,2010
2024,2016-01-22,22,Friday,1,1,1,1,2016,2010
2025,2016-01-21,21,Thursday,1,1,1,1,2016,2010
2026,2016-01-20,20,Wednesday,1,1,1,1,2016,2010
2027,2016-01-19,19,Tuesday,1,1,1,1,2016,2010
2028,2016-01-18,18,Monday,1,1,1,1,2016,2010
2029,2016-01-17,17,Sunday,1,1,1,1,2016,2010
2030,2016-01-16,16,Saturday,1,1,1,1,2016,2010
2031,2016-01-15,15,Friday,1,1,1,1,2016,2010
2032,2016-01-14,14,Thursday,1,1,1,1,2016,2010
2033,2016-01-13,13,Wednesday,1,1,1,1,2016,2010
2034,2016-01-12,12,Tuesday,1,1,1,1,2016,2010
2035,2016-01-11,11,Monday,1,1,1,1,2016,2010
2036,2016-01-10,10,Sunday,1,1,1,1,2016,2010
2037,2016-01-09,9,Saturday,1,1,1,1,2016,2010
2038,2016-01-08,8,Friday,1,1,1,1,2016,2010
2039,2016-01-07,7,Thursday,1,1,1,1,2016,2010
2040,2016-01-06,6,Wednesday,1,1,1,1,2016,2010
2041,2016-01-05,5,Tuesday,1,1,1,1,2016,2010
2042,2016-01-04,4,Monday,1,1,1,1,2016,2010
2043,2016-01-03,3,Sunday,1,1,1,1,2016,2010
2044,2016-01-02,2,Saturday,1,1,1,1,2016,2010
2045,2016-01-01,1,Friday,1,1,1,1,2016,2010
2046,2015-12-31,31,Thursday,12,6,4,3,2015,2010
2047,2015-12-30,30,Wednesday,12,6,4,3,2015,2010
2048,2015-12-29,29,Tuesday,12,6,4,3,2015,2010
2049,2015-12-28,28,Monday,12,6,4,3,2015,2010
2050,2015-12-27,27,Sunday,12,6,4,3,2015,2010
2051,2015-12-26,26,Saturday,12,6,4,3,2015,2010
2052,2015-12-25,25,Friday,12,6,4,3,2015,2010
2053,2015-12-24,24,Thursday,12,6,4,3,2015,2010
2054,2015-12-23,23,Wednesday,12,6,4,3,2015,2010
2055,2015-12-22,22,Tuesday,12,6,4,3,2015,2010
2056,2015-12-21,21,Monday,12,6,4,3,2015,2010
2057,2015-12-20,20,Sunday,12,6,4,3,2015,2010
2058,2015-12-19,19,Saturday,12,6,4,3,2015,2010
2059,2015-12-18,18,Friday,12,6,4,3,2015,2010
2060,2015-12-17,17,Thursday,12,6,4,3,2015,2010
2061,2015-12-16,16,Wednesday,12,6,4,3,2015,2010
2062,2015-12-15,15,Tuesday,12,6,4,3,2015,2010
2063,2015-12-14,14,Monday,12,6,4,3,2015,2010
2064,2015-12-13,13,Sunday,12,6,4,3,2015,2010
2065,2015-12-12,12,Saturday,12,6,4,3,2015,2010
2066,2015-12-11,11,Friday,12,6,4,3,2015,2010
2067,2015-12-10,10,Thursday,12,6,4,3,2015,2010
2068,2015-12-09,9,Wednesday,12,6,4,3,2015,2010
2069,2015-12-08,8,Tuesday,12,6,4,3,2015,2010
2070,2015-12-07,7,Monday,12,6,4,3,2015,2010
2071,2015-12-06,6,Sunday,12,6,4,3,2015,2010
2072,2015-12-05,5,Saturday,12,6,4,3,2015,2010
2073,2015-12-04,4,Friday,12,6,4,3,2015,2010
2074,2015-12-03,3,Thursday,12,6,4,3,2015,2010
2075,2015-12-02,2,Wednesday,12,6,4,3,2015,2010
2076,2015-12-01,1,Tuesday,12,6,4,3,2015,2010
2077,2015-11-30,30,Monday,11,6,4,3,2015,2010
2078,2015-11-29,29,Sunday,11,6,4,3,2015,2010
2079,2015-11-28,28,Saturday,11,6,4,3,2015,2010
2080,2015-11-27,27,Friday,11,6,4,3,2015,2010
2081,2015-11-26,26,Thursday,11,6,4,3,2015,2010
2082,2015-11-25,25,Wednesday,11,6,4,3,2015,2010
2083,2015-11-24,24,Tuesday,11,6,4,3,2015,2010
2084,2015-11-23,23,Monday,11,6,4,3,2015,2010
2085,2015-11-22,22,Sunday,11,6,4,3,2015,2010
2086,2015-11-21,21,Saturday,11,6,4,3,2015,2010
2087,2015-11-20,20,Friday,11,6,4,3,2015,2010
2088,2015-11-19,19,Thursday,11,6,4,3,2015,2010
2089,2015-11-18,18,Wednesday,11,6,4,3,2015,2010
2090,2015-11-17,17,Tuesday,11,6,4,3,2015,2010
2091,2015-11-16,16,Monday,11,6,4,3,2015,2010
2092,2015-11-15,15,Sunday,11,6,4,3,2015,2010
2093,2015-11-14,14,Saturday,11,6,4,3,2015,2010
2094,2015-11-13,13,Friday,11,6,4,3,2015,2010
2095,2015-11-12,12,Thursday,11,6,4,3,2015,2010
2096,2015-11-11,11,Wednesday,11,6,4,3,2015,2010
2097,2015-11-10,10,Tuesday,11,6,4,3,2015,2010
2098,2015-11-09,9,Monday,11,6,4,3,2015,2010
2099,2015-11-08,8,Sunday,11,6,4,3,2015,2010
2100,2015-11-07,7,Saturday,11,6,4,3,2015,2010
2101,2015-11-06,6,Friday,11,6,4,3,2015,2010
2102,2015-11-05,5,Thursday,11,6,4,3,2015,2010
2103,2015-11-04,4,Wednesday,11,6,4,3,2015,2010
2104,2015-11-03,3,Tuesday,11,6,4,3,2015,2010
2105,2015-11-02,2,Monday,11,6,4,3,2015,2010
2106,2015-11-01,1,Sunday,11,6,4,3,2015,2010
2107,2015-10-31,31,Saturday,10,5,4,3,2015,2010
2108,2015-10-30,30,Friday,10,5,4,3,2015,2010
2109,2015-10-29,29,Thursday,10,5,4,3,2015,2010
2110,2015-10-28,28,Wednesday,10,5,4,3,2015,2010
2111,2015-10-27,27,Tuesday,10,5,4,3,2015,2010
2112,2015-10-26,26,Monday,10,5,4,3,2015,2010
2113,2015-10-25,25,Sunday,10,5,4,3,2015,2010
2114,2015-10-24,24,Saturday,10,5,4,3,2015,2010
2115,2015-10-23,23,Friday,10,5,4,3,2015,2010
2116,2015-10-22,22,Thursday,10,5,4,3,2015,2010
2117,2015-10-21,21,Wednesday,10,5,4,3,2015,2010
2118,2015-10-20,20,Tuesday,10,5,4,3,2015,2010
2119,2015-10-19,19,Monday,10,5,4,3,2015,2010
2120,2015-10-18,18,Sunday,10,5,4,3,2015,2010
2121,2015-10-17,17,Saturday,10,5,4,3,2015,2010
2122,2015-10-16,16,Friday,10,5,4,3,2015,2010
2123,2015-10-15,15,Thursday,10,5,4,3,2015,2010
2124,2015-10-14,14,Wednesday,10,5,4,3,2015,2010
2125,2015-10-13,13,Tuesday,10,5,4,3,2015,2010
2126,2015-10-12,12,Monday,10,5,4,3,2015,2010
2127,2015-10-11,11,Sunday,10,5,4,3,2015,2010
2128,2015-10-10,10,Saturday,10,5,4,3,2015,2010
2129,2015-10-09,9,Friday,10,5,4,3,2015,2010
2130,2015-10-08,8,Thursday,10,5,4,3,2015,2010
2131,2015-10-07,7,Wednesday,10,5,4,3,2015,2010
2132,2015-10-06,6,Tuesday,10,5,4,3,2015,2010
2133,2015-10-05,5,Monday,10,5,4,3,2015,2010
2134,2015-10-04,4,Sunday,10,5,4,3,2015,2010
2135,2015-10-03,3,Saturday,10,5,4,3,2015,2010
2136,2015-10-02,2,Friday,10,5,4,3,2015,2010
2137,2015-10-01,1,Thursday,10,5,4,3,2015,2010
2138,2015-09-30,30,Wednesday,9,5,3,3,2015,2010
2139,2015-09-29,29,Tuesday,9,5,3,3,2015,2010
2140,2015-09-28,28,Monday,9,5,3,3,2015,2010
2141,2015-09-27,27,Sunday,9,5,3,3,2015,2010
2142,2015-09-26,26,Saturday,9,5,3,3,2015,2010
2143,2015-09-25,25,Friday,9,5,3,3,2015,2010
2144,2015-09-24,24,Thursday,9,5,3,3,2015,2010
2145,2015-09-23,23,Wednesday,9,5,3,3,2015,2010
2146,2015-09-22,22,Tuesday,9,5,3,3,2015,2010
2147,2015-09-21,21,Monday,9,5,3,3,2015,2010
2148,2015-09-20,20,Sunday,9,5,3,3,2015,2010
2149,2015-09-19,19,Saturday,9,5,3,3,2015,2010
2150,2015-09-18,18,Friday,9,5,3,3,2015,2010
2151,2015-09-17,17,Thursday,9,5,3,3,2015,2010
2152,2015-09-16,16,Wednesday,9,5,3,3,2015,2010
2153,2015-09-15,15,Tuesday,9,5,3,3,2015,2010
2154,2015-09-14,14,Monday,9,5,3,3,2015,2010
2155,2015-09-13,13,Sunday,9,5,3,3,2015,2010
2156,2015-09-12,12,Saturday,9,5,3,3,2015,2010
2157,2015-09-11,11,Friday,9,5,3,3,2015,2010
2158,2015-09-10,10,Thursday,9,5,3,3,2015,2010
2159,2015-09-09,9,Wednesday,9,5,3,3,2015,2010
2160,2015-09-08,8,Tuesday,9,5,3,3,2015,2010
2161,2015-09-07,7,Monday,9,5,3,3,2015,2010
2162,2015-09-06,6,Sunday,9,5,3,3,2015,2010
2163,2015-09-05,5,Saturday,9,5,3,3,2015,2010
2164,2015-09-04,4,Friday,9,5,3,3,2015,2010
2165,2015-09-03,3,Thursday,9,5,3,3,2015,2010
2166,2015-09-02,2,Wednesday,9,5,3,3,2015,2010
2167,2015-09-01,1,Tuesday,9,5,3,3,2015,2010
2168,2015-08-31,31,Monday,8,4,3,2,2015,2010
2169,2015-08-30,30,Sunday,8,4,3,2,2015,2010
2170,2015-08-29,29,Saturday,8,4,3,2,2015,2010
2171,2015-08-28,28,Friday,8,4,3,2,2015,2010
2172,2015-08-27,27,Thursday,8,4,3,2,2015,2010
2173,2015-08-26,26,Wednesday,8,4,3,2,2015,2010
2174,2015-08-25,25,Tuesday,8,4,3,2,2015,2010
2175,2015-08-24,24,Monday,8,4,3,2,2015,2010
2176,2015-08-23,23,Sunday,8,4,3,2,2015,2010
2177,2015-08-22,22,Saturday,8,4,3,2,2015,2010
2178,2015-08-21,21,Friday,8,4,3,2,2015,2010
2179,2015-08-20,20,Thursday,8,4,3,2,2015,2010
2180,2015-08-19,19,Wednesday,8,4,3,2,2015,2010
2181,2015-08-18,18,Tuesday,8,4,3,2,2015,2010
2182,2015-08-17,17,Monday,8,4,3,2,2015,2010
2183,2015-08-16,16,Sunday,8,4,3,2,2015,2010
2184,2015-08-15,15,Saturday,8,4,3,2,2015,2010
2185,2015-08-14,14,Friday,8,4,3,2,2015,2010
2186,2015-08-13,13,Thursday,8,4,3,2,2015,2010
2187,2015-08-12,12,Wednesday,8,4,3,2,2015,2010
2188,2015-08-11,11,Tuesday,8,4,3,2,2015,2010
2189,2015-08-10,10,Monday,8,4,3,2,2015,2010
2190,2015-08-09,9,Sunday,8,4,3,2,2015,2010
2191,2015-08-08,8,Saturday,8,4,3,2,2015,2010
2192,2015-08-07,7,Friday,8,4,3,2,2015,2010
2193,2015-08-06,6,Thursday,8,4,3,2,2015,2010
2194,2015-08-05,5,Wednesday,8,4,3,2,2015,2010
2195,2015-08-04,4,Tuesday,8,4,3,2,2015,2010
2196,2015-08-03,3,Monday,8,4,3,2,2015,2010
2197,2015-08-02,2,Sunday,8,4,3,2,2015,2010
2198,2015-08-01,1,Saturday,8,4,3,2,2015,2010
2199,2015-07-31,31,Friday,7,4,3,2,2015,2010
2200,2015-07-30,30,Thursday,7,4,3,2,2015,2010
2201,2015-07-29,29,Wednesday,7,4,3,2,2015,2010
2202,2015-07-28,28,Tuesday,7,4,3,2,2015,2010
2203,2015-07-27,27,Monday,7,4,3,2,2015,2010
2204,2015-07-26,26,Sunday,7,4,3,2,2015,2010
2205,2015-07-25,25,Saturday,7,4,3,2,2015,2010
2206,2015-07-24,24,Friday,7,4,3,2,2015,2010
2207,2015-07-23,23,Thursday,7,4,3,2,2015,2010
2208,2015-07-22,22,Wednesday,7,4,3,2,2015,2010
2209,2015-07-21,21,Tuesday,7,4,3,2,2015,2010
2210,2015-07-20,20,Monday,7,4,3,2,2015,2010
2211,2015-07-19,19,Sunday,7,4,3,2,2015,2010
2212,2015-07-18,18,Saturday,7,4,3,2,2015,2010
2213,2015-07-17,17,Friday,7,4,3,2,2015,2010
2214,2015-07-16,16,Thursday,7,4,3,2,2015,2010
2215,2015-07-15,15,Wednesday,7,4,3,2,2015,2010
2216,2015-07-14,14,Tuesday,7,4,3,2,2015,2010
2217,2015-07-12,12,Sunday,7,4,3,2,2015,2010
2218,2015-07-11,11,Saturday,7,4,3,2,2015,2010
2219,2015-07-10,10,Friday,7,4,3,2,2015,2010
2220,2015-07-09,9,Thursday,7,4,3,2,2015,2010
2221,2015-07-08,8,Wednesday,7,4,3,2,2015,2010
2222,2015-07-07,7,Tuesday,7,4,3,2,2015,2010
2223,2015-07-06,6,Monday,7,4,3,2,2015,2010
2224,2015-07-05,5,Sunday,7,4,3,2,2015,2010
2225,2015-07-04,4,Saturday,7,4,3,2,2015,2010
2226,2015-07-03,3,Friday,7,4,3,2,2015,2010
2227,2015-07-02,2,Thursday,7,4,3,2,2015,2010
2228,2015-07-01,1,Wednesday,7,4,3,2,2015,2010
2229,2015-06-30,30,Tuesday,6,3,2,2,2015,2010
2230,2015-06-29,29,Monday,6,3,2,2,2015,2010
2231,2015-06-28,28,Sunday,6,3,2,2,2015,2010
2232,2015-06-27,27,Saturday,6,3,2,2,2015,2010
2233,2015-06-26,26,Friday,6,3,2,2,2015,2010
2234,2015-06-25,25,Thursday,6,3,2,2,2015,2010
2235,2015-06-24,24,Wednesday,6,3,2,2,2015,2010
2236,2015-06-23,23,Tuesday,6,3,2,2,2015,2010
2237,2015-06-22,22,Monday,6,3,2,2,2015,2010
2238,2015-06-21,21,Sunday,6,3,2,2,2015,2010
2239,2015-06-20,20,Saturday,6,3,2,2,2015,2010
2240,2015-06-19,19,Friday,6,3,2,2,2015,2010
2241,2015-06-18,18,Thursday,6,3,2,2,2015,2010
2242,2015-06-17,17,Wednesday,6,3,2,2,2015,2010
2243,2015-06-16,16,Tuesday,6,3,2,2,2015,2010
2244,2015-06-15,15,Monday,6,3,2,2,2015,2010
2245,2015-06-14,14,Sunday,6,3,2,2,2015,2010
2246,2015-06-13,13,Saturday,6,3,2,2,2015,2010
2247,2015-06-12,12,Friday,6,3,2,2,2015,2010
2248,2015-06-11,11,Thursday,6,3,2,2,2015,2010
2249,2015-06-10,10,Wednesday,6,3,2,2,2015,2010
2250,2015-06-09,9,Tuesday,6,3,2,2,2015,2010
2251,2015-06-08,8,Monday,6,3,2,2,2015,2010
2252,2015-06-07,7,Sunday,6,3,2,2,2015,2010
2253,2015-06-06,6,Saturday,6,3,2,2,2015,2010
2254,2015-06-05,5,Friday,6,3,2,2,2015,2010
2255,2015-06-04,4,Thursday,6,3,2,2,2015,2010
2256,2015-06-03,3,Wednesday,6,3,2,2,2015,2010
2257,2015-06-02,2,Tuesday,6,3,2,2,2015,2010
2258,2015-06-01,1,Monday,6,3,2,2,2015,2010
2259,2015-05-31,31,Sunday,5,3,2,2,2015,2010
2260,2015-05-30,30,Saturday,5,3,2,2,2015,2010
2261,2015-05-29,29,Friday,5,3,2,2,2015,2010
2262,2015-05-28,28,Thursday,5,3,2,2,2015,2010
2263,2015-05-27,27,Wednesday,5,3,2,2,2015,2010
2264,2015-05-26,26,Tuesday,5,3,2,2,2015,2010
2265,2015-05-25,25,Monday,5,3,2,2,2015,2010
2266,2015-05-24,24,Sunday,5,3,2,2,2015,2010
2267,2015-05-23,23,Saturday,5,3,2,2,2015,2010
2268,2015-05-22,22,Friday,5,3,2,2,2015,2010
2269,2015-05-21,21,Thursday,5,3,2,2,2015,2010
2270,2015-05-20,20,Wednesday,5,3,2,2,2015,2010
2271,2015-05-19,19,Tuesday,5,3,2,2,2015,2010
2272,2015-05-18,18,Monday,5,3,2,2,2015,2010
2273,2015-05-17,17,Sunday,5,3,2,2,2015,2010
2274,2015-05-16,16,Saturday,5,3,2,2,2015,2010
2275,2015-05-15,15,Friday,5,3,2,2,2015,2010
2276,2015-05-14,14,Thursday,5,3,2,2,2015,2010
2277,2015-05-13,13,Wednesday,5,3,2,2,2015,2010
2278,2015-05-12,12,Tuesday,5,3,2,2,2015,2010
2279,2015-05-11,11,Monday,5,3,2,2,2015,2010
